CS199-SS199-SIM-2,CS199,SS199,"Furthermore, separation of the reaction components from the starting material is much simpler than with traditional organic solvents, merely by allowing it to evaporate into the air or recycling it by condensation into a cold recovery vessel. ",Separating the reaction components from the starting material is much easier with non-traditional solvents.  This can be done by allowing the solvent to evaporate or recycling it via condensation. , This can be done by allowing the solvent to evaporate or recycling it via condensation.
CS200-SS200-SIM-1,CS200,SS200,"Furthermore, separation of the reaction components from the starting material is much simpler than with traditional organic solvents, merely by allowing it to evaporate into the air or recycling it by condensation into a cold recovery vessel. ",Separating the reaction components from the starting material is much easier with alternative solvents than traditional organic solvents.  This can be done by simply letting it evaporate into the air or by condensing it into a cold recovery vessel and recycling it. ,Separating the reaction components from the starting material is much easier with alternative solvents than traditional organic solvents.
CS200-SS200-SIM-2,CS200,SS200,"Furthermore, separation of the reaction components from the starting material is much simpler than with traditional organic solvents, merely by allowing it to evaporate into the air or recycling it by condensation into a cold recovery vessel. ",Separating the reaction components from the starting material is much easier with alternative solvents than traditional organic solvents.  This can be done by simply letting it evaporate into the air or by condensing it into a cold recovery vessel and recycling it. , This can be done by simply letting it evaporate into the air or by condensing it into a cold recovery vessel and recycling it.
CS201-SS201-SIM-1,CS201,SS201,"On July 3, 2013, Morrison pleaded guilty to threatening and breach of peace charges and the strangulation charge was dropped in April 2014. ","On July 3, 2013, Morrison pleaded guilty to threatening and breach of peace charges.  The strangulation charge was dropped in April 2014. ","On July 3, 2013, Morrison pleaded guilty to threatening and breach of peace charges."
CS201-SS201-SIM-2,CS201,SS201,"On July 3, 2013, Morrison pleaded guilty to threatening and breach of peace charges and the strangulation charge was dropped in April 2014. ","On July 3, 2013, Morrison pleaded guilty to threatening and breach of peace charges.  The strangulation charge was dropped in April 2014. ", The strangulation charge was dropped in April 2014.
CS202-SS202-SIM-1,CS202,SS202,"On July 3, 2013, Morrison pleaded guilty to threatening and breach of peace charges and the strangulation charge was dropped in April 2014. ","On July 3, 2013, Morrison pleaded guilty to charges of threatening and breach of peace.  The charge of strangulation was dropped in April 2014. ","On July 3, 2013, Morrison pleaded guilty to charges of threatening and breach of peace."
CS202-SS202-SIM-2,CS202,SS202,"On July 3, 2013, Morrison pleaded guilty to threatening and breach of peace charges and the strangulation charge was dropped in April 2014. ","On July 3, 2013, Morrison pleaded guilty to charges of threatening and breach of peace.  The charge of strangulation was dropped in April 2014. ", The charge of strangulation was dropped in April 2014.
CS203-SS203-SIM-1,CS203,SS203,"As it is updated manually it does not reflect the current content of either site, however it includes versions of articles that have been previously deleted. ","This information is manually updated, so it does not show current content from either site.  However, it includes articles that have been previously deleted. ","This information is manually updated, so it does not show current content from either site."
CS203-SS203-SIM-2,CS203,SS203,"As it is updated manually it does not reflect the current content of either site, however it includes versions of articles that have been previously deleted. ","This information is manually updated, so it does not show current content from either site.  However, it includes articles that have been previously deleted. "," However, it includes articles that have been previously deleted."
CS204-SS204-SIM-1,CS204,SS204,"As it is updated manually it does not reflect the current content of either site, however it includes versions of articles that have been previously deleted. ","This information is updated manually, so it does not display the most current content.  However, it still includes articles that have been deleted in the past. ","This information is updated manually, so it does not display the most current content."
CS204-SS204-SIM-2,CS204,SS204,"As it is updated manually it does not reflect the current content of either site, however it includes versions of articles that have been previously deleted. ","This information is updated manually, so it does not display the most current content.  However, it still includes articles that have been deleted in the past. "," However, it still includes articles that have been deleted in the past."
CS205-SS205-SIM-1,CS205,SS205,"Salt Lake City lies between the Wasatch Range and the Mount Nebo, a triple peak rising above Nephi, Utah at the southern end of the range, is the highest peak of the Wasatch. ","Salt Lake City is located in between the Wasatch Range and Mount Nebo.  Mount Nebo is a triple peak that is located in Nephi, Utah, at the southern end of the Wasatch Range.  It is the highest peak of the range. ",Salt Lake City is located in between the Wasatch Range and Mount Nebo.
CS205-SS205-SIM-2,CS205,SS205,"Salt Lake City lies between the Wasatch Range and the Mount Nebo, a triple peak rising above Nephi, Utah at the southern end of the range, is the highest peak of the Wasatch. ","Salt Lake City is located in between the Wasatch Range and Mount Nebo.  Mount Nebo is a triple peak that is located in Nephi, Utah, at the southern end of the Wasatch Range.  It is the highest peak of the range. "," Mount Nebo is a triple peak that is located in Nephi, Utah, at the southern end of the Wasatch Range."
CS205-SS205-SIM-3,CS205,SS205,"Salt Lake City lies between the Wasatch Range and the Mount Nebo, a triple peak rising above Nephi, Utah at the southern end of the range, is the highest peak of the Wasatch. ","Salt Lake City is located in between the Wasatch Range and Mount Nebo.  Mount Nebo is a triple peak that is located in Nephi, Utah, at the southern end of the Wasatch Range.  It is the highest peak of the range. ", It is the highest peak of the range.
CS206-SS206-SIM-1,CS206,SS206,"Salt Lake City lies between the Wasatch Range and the Mount Nebo, a triple peak rising above Nephi, Utah at the southern end of the range, is the highest peak of the Wasatch. ","Salt Lake City is situated between the Wasatch Range and Mount Nebo.  Mount Nebo, triple peak located in Nephi, Utah, is the highest peak of the Wasatch. ",Salt Lake City is situated between the Wasatch Range and Mount Nebo.
CS206-SS206-SIM-2,CS206,SS206,"Salt Lake City lies between the Wasatch Range and the Mount Nebo, a triple peak rising above Nephi, Utah at the southern end of the range, is the highest peak of the Wasatch. ","Salt Lake City is situated between the Wasatch Range and Mount Nebo.  Mount Nebo, triple peak located in Nephi, Utah, is the highest peak of the Wasatch. "," Mount Nebo, triple peak located in Nephi, Utah, is the highest peak of the Wasatch."
CS207-SS207-SIM-1,CS207,SS207,"The islands of the Philippines are inhabited by a number of different ethnolinguistic groups, the majority of whose own languages are Austronesian in origin. ",The Philippines comprises several islands.  These islands are populated by many ethnolinguistic groups.  The majority of the languages spoken by these people are derived from Austronesian. ,The Philippines comprises several islands.
CS207-SS207-SIM-2,CS207,SS207,"The islands of the Philippines are inhabited by a number of different ethnolinguistic groups, the majority of whose own languages are Austronesian in origin. ",The Philippines comprises several islands.  These islands are populated by many ethnolinguistic groups.  The majority of the languages spoken by these people are derived from Austronesian. , These islands are populated by many ethnolinguistic groups.
CS207-SS207-SIM-3,CS207,SS207,"The islands of the Philippines are inhabited by a number of different ethnolinguistic groups, the majority of whose own languages are Austronesian in origin. ",The Philippines comprises several islands.  These islands are populated by many ethnolinguistic groups.  The majority of the languages spoken by these people are derived from Austronesian. , The majority of the languages spoken by these people are derived from Austronesian.
CS208-SS208-SIM-1,CS208,SS208,"The islands of the Philippines are inhabited by a number of different ethnolinguistic groups, the majority of whose own languages are Austronesian in origin. ",The Philippines consist of a number of islands.  These islands are inhabited by various ethnolinguistic groups.  Most of the languages spoken by these people are from the Austronesian language family. ,The Philippines consist of a number of islands.
CS208-SS208-SIM-2,CS208,SS208,"The islands of the Philippines are inhabited by a number of different ethnolinguistic groups, the majority of whose own languages are Austronesian in origin. ",The Philippines consist of a number of islands.  These islands are inhabited by various ethnolinguistic groups.  Most of the languages spoken by these people are from the Austronesian language family. , These islands are inhabited by various ethnolinguistic groups.
CS208-SS208-SIM-3,CS208,SS208,"The islands of the Philippines are inhabited by a number of different ethnolinguistic groups, the majority of whose own languages are Austronesian in origin. ",The Philippines consist of a number of islands.  These islands are inhabited by various ethnolinguistic groups.  Most of the languages spoken by these people are from the Austronesian language family. , Most of the languages spoken by these people are from the Austronesian language family.
CS209-SS209-SIM-1,CS209,SS209,"The islands of the Philippines are inhabited by a number of different ethnolinguistic groups, the majority of whose own languages are Austronesian in origin. ",The Philippines consists of many islands.  These islands are home to many different ethnic and language groups. The majority of the languages spoken by these groups originated from Austronesia. ,The Philippines consists of many islands.
CS209-SS209-SIM-2,CS209,SS209,"The islands of the Philippines are inhabited by a number of different ethnolinguistic groups, the majority of whose own languages are Austronesian in origin. ",The Philippines consists of many islands.  These islands are home to many different ethnic and language groups. The majority of the languages spoken by these groups originated from Austronesia. , These islands are home to many different ethnic and language groups.
CS209-SS209-SIM-3,CS209,SS209,"The islands of the Philippines are inhabited by a number of different ethnolinguistic groups, the majority of whose own languages are Austronesian in origin. ",The Philippines consists of many islands.  These islands are home to many different ethnic and language groups. The majority of the languages spoken by these groups originated from Austronesia. ,The majority of the languages spoken by these groups originated from Austronesia.
CS210-SS210-SIM-1,CS210,SS210,The Program is conducted by Jull Weber from Puerto Rico and Hony Estrella from the Dominican Republic. ,Jull Weber from Puerto Rico is conducting the Program. Hony Estrella from the Dominican Republic is also involved. ,Jull Weber from Puerto Rico is conducting the Program.
CS210-SS210-SIM-2,CS210,SS210,The Program is conducted by Jull Weber from Puerto Rico and Hony Estrella from the Dominican Republic. ,Jull Weber from Puerto Rico is conducting the Program. Hony Estrella from the Dominican Republic is also involved. ,Hony Estrella from the Dominican Republic is also involved.
CS211-SS211-SIM-1,CS211,SS211,"Harry Binswanger was born and raised in Richmond, Virginia, and is a scion of Binswanger Glass Co. , founded in 1872 by Samuel Binswanger. ","Harry Binswanger was born in Richmond, Virginia.  He was raised there and is a part of a well-known family.  The Binswanger Glass Co.  was founded in 1872 by Samuel Binswanger. ","Harry Binswanger was born in Richmond, Virginia."
CS211-SS211-SIM-2,CS211,SS211,"Harry Binswanger was born and raised in Richmond, Virginia, and is a scion of Binswanger Glass Co. , founded in 1872 by Samuel Binswanger. ","Harry Binswanger was born in Richmond, Virginia.  He was raised there and is a part of a well-known family.  The Binswanger Glass Co.  was founded in 1872 by Samuel Binswanger. ", He was raised there and is a part of a well-known family.
CS211-SS211-SIM-3,CS211,SS211,"Harry Binswanger was born and raised in Richmond, Virginia, and is a scion of Binswanger Glass Co. , founded in 1872 by Samuel Binswanger. ","Harry Binswanger was born in Richmond, Virginia.  He was raised there and is a part of a well-known family.  The Binswanger Glass Co.  was founded in 1872 by Samuel Binswanger. ", The Binswanger Glass Co.  was founded in 1872 by Samuel Binswanger.
CS212-SS212-SIM-1,CS212,SS212,"On March 2, 1901 the U. S.  Congress passed the Spooner Amendment to the Army Appropriation Act, providing legislative authority for the President to proceed with the establishment of a civil government in the Philippines. ","On March 2, 1901, the U. S.  Congress passed the Spooner Amendment.  It was part of the Army Appropriation Act and it gave the President legal power to set up a civil government in the Philippines. ","On March 2, 1901, the U. S.  Congress passed the Spooner Amendment."
CS212-SS212-SIM-2,CS212,SS212,"On March 2, 1901 the U. S.  Congress passed the Spooner Amendment to the Army Appropriation Act, providing legislative authority for the President to proceed with the establishment of a civil government in the Philippines. ","On March 2, 1901, the U. S.  Congress passed the Spooner Amendment.  It was part of the Army Appropriation Act and it gave the President legal power to set up a civil government in the Philippines. ", It was part of the Army Appropriation Act and it gave the President legal power to set up a civil government in the Philippines.
CS213-SS213-SIM-1,CS213,SS213,"On March 2, 1901 the U. S.  Congress passed the Spooner Amendment to the Army Appropriation Act, providing legislative authority for the President to proceed with the establishment of a civil government in the Philippines. ","On March 2, 1901, the U. S.  Congress passed the Spooner Amendment.  This Amendment was added to the Army Appropriation Act.  It gave the President permission to establish a civil government in the Philippines. ","On March 2, 1901, the U. S.  Congress passed the Spooner Amendment."
CS213-SS213-SIM-2,CS213,SS213,"On March 2, 1901 the U. S.  Congress passed the Spooner Amendment to the Army Appropriation Act, providing legislative authority for the President to proceed with the establishment of a civil government in the Philippines. ","On March 2, 1901, the U. S.  Congress passed the Spooner Amendment.  This Amendment was added to the Army Appropriation Act.  It gave the President permission to establish a civil government in the Philippines. ", This Amendment was added to the Army Appropriation Act.
CS213-SS213-SIM-3,CS213,SS213,"On March 2, 1901 the U. S.  Congress passed the Spooner Amendment to the Army Appropriation Act, providing legislative authority for the President to proceed with the establishment of a civil government in the Philippines. ","On March 2, 1901, the U. S.  Congress passed the Spooner Amendment.  This Amendment was added to the Army Appropriation Act.  It gave the President permission to establish a civil government in the Philippines. ", It gave the President permission to establish a civil government in the Philippines.
CS214-SS214-SIM-1,CS214,SS214,By 1295 CE Lohr had grown in size and importance and had become center of the County Rieneck. ,"By 1295 CE, Lohr had become bigger and more important.  It was now the center of the County Rieneck. ","By 1295 CE, Lohr had become bigger and more important."
CS214-SS214-SIM-2,CS214,SS214,By 1295 CE Lohr had grown in size and importance and had become center of the County Rieneck. ,"By 1295 CE, Lohr had become bigger and more important.  It was now the center of the County Rieneck. ", It was now the center of the County Rieneck.
CS215-SS215-SIM-1,CS215,SS215,"The Green Memorial Hospital in Manipay, Sri Lanka was founded by Dr Samuel Fisk Green in 1848. ","Dr Samuel Fisk Green founded the Green Memorial Hospital in Manipay, Sri Lanka in 1848. ","Dr Samuel Fisk Green founded the Green Memorial Hospital in Manipay, Sri Lanka in 1848."
CS216-SS216-SIM-1,CS216,SS216,"The Green Memorial Hospital in Manipay, Sri Lanka was founded by Dr Samuel Fisk Green in 1848. ","Dr Samuel Fisk Green founded the Green Memorial Hospital in Manipay, Sri Lanka in 1848. ","Dr Samuel Fisk Green founded the Green Memorial Hospital in Manipay, Sri Lanka in 1848."
CS217-SS217-SIM-1,CS217,SS217,"The Green Memorial Hospital in Manipay, Sri Lanka was founded by Dr Samuel Fisk Green in 1848. ","Dr Samuel Fisk Green founded The Green Memorial Hospital in Manipay, Sri Lanka in 1848. ","Dr Samuel Fisk Green founded The Green Memorial Hospital in Manipay, Sri Lanka in 1848."
CS218-SS218-SIM-1,CS218,SS218,"As Canadian cavalry fought through the wood, they were channel eastwards by German machine gun fire, simultaneously, units of the Canadian Dragoons were forced to wheel into the woods at the north due to German attack. ","Canadian cavalry were fighting through the wood when they were fired upon by German machine guns.  At the same time, Canadian Dragoons were attacked by the Germans and forced to veer towards the woods in the north. ",Canadian cavalry were fighting through the wood when they were fired upon by German machine guns.
CS218-SS218-SIM-2,CS218,SS218,"As Canadian cavalry fought through the wood, they were channel eastwards by German machine gun fire, simultaneously, units of the Canadian Dragoons were forced to wheel into the woods at the north due to German attack. ","Canadian cavalry were fighting through the wood when they were fired upon by German machine guns.  At the same time, Canadian Dragoons were attacked by the Germans and forced to veer towards the woods in the north. "," At the same time, Canadian Dragoons were attacked by the Germans and forced to veer towards the woods in the north."
CS219-SS219-SIM-1,CS219,SS219,"As Canadian cavalry fought through the wood, they were channel eastwards by German machine gun fire, simultaneously, units of the Canadian Dragoons were forced to wheel into the woods at the north due to German attack. ","Canadian cavalry fought through the wood, but were pushed eastwards by German machine gun fire.  At the same time, the Canadian Dragoons were forced to wheel into the woods to the north due to a German attack. ","Canadian cavalry fought through the wood, but were pushed eastwards by German machine gun fire."
CS219-SS219-SIM-2,CS219,SS219,"As Canadian cavalry fought through the wood, they were channel eastwards by German machine gun fire, simultaneously, units of the Canadian Dragoons were forced to wheel into the woods at the north due to German attack. ","Canadian cavalry fought through the wood, but were pushed eastwards by German machine gun fire.  At the same time, the Canadian Dragoons were forced to wheel into the woods to the north due to a German attack. "," At the same time, the Canadian Dragoons were forced to wheel into the woods to the north due to a German attack."
CS220-SS220-SIM-1,CS220,SS220,"In 2001 Weston Williamson developed and built their offices on Tower Bridge Road, London where they have an office of 60 architects working on a variety of projects. ","In 2001, Weston Williamson constructed their offices on Tower Bridge Road, London.  The office is host to 60 architects working on diverse projects. ","In 2001, Weston Williamson constructed their offices on Tower Bridge Road, London."
CS220-SS220-SIM-2,CS220,SS220,"In 2001 Weston Williamson developed and built their offices on Tower Bridge Road, London where they have an office of 60 architects working on a variety of projects. ","In 2001, Weston Williamson constructed their offices on Tower Bridge Road, London.  The office is host to 60 architects working on diverse projects. ", The office is host to 60 architects working on diverse projects.
CS221-SS221-SIM-1,CS221,SS221,"In 2001 Weston Williamson developed and built their offices on Tower Bridge Road, London where they have an office of 60 architects working on a variety of projects. ","In 2001, Weston Williamson established their offices in Tower Bridge Road, London.  The office is staffed by 60 architects and they carry out various projects. ","In 2001, Weston Williamson established their offices in Tower Bridge Road, London."
CS221-SS221-SIM-2,CS221,SS221,"In 2001 Weston Williamson developed and built their offices on Tower Bridge Road, London where they have an office of 60 architects working on a variety of projects. ","In 2001, Weston Williamson established their offices in Tower Bridge Road, London.  The office is staffed by 60 architects and they carry out various projects. ", The office is staffed by 60 architects and they carry out various projects.
CS222-SS222-SIM-1,CS222,SS222,Giske Bridge was opened in 1987 and had a toll until 2009. ,Giske Bridge was opened in 1987. It had a toll until 2009. ,Giske Bridge was opened in 1987.
CS222-SS222-SIM-2,CS222,SS222,Giske Bridge was opened in 1987 and had a toll until 2009. ,Giske Bridge was opened in 1987. It had a toll until 2009. ,It had a toll until 2009.
CS223-SS223-SIM-1,CS223,SS223,Giske Bridge was opened in 1987 and had a toll until 2009. ,Giske Bridge was opened in 1987. It had a toll until 2009. ,Giske Bridge was opened in 1987.
CS223-SS223-SIM-2,CS223,SS223,Giske Bridge was opened in 1987 and had a toll until 2009. ,Giske Bridge was opened in 1987. It had a toll until 2009. ,It had a toll until 2009.
CS224-SS224-SIM-1,CS224,SS224,"It was built in 1837 and closed down ten years later, but during the American Civil War the furnace came into use again. ","The furnace was built in 1837.  Ten years later, it closed down.  During the American Civil War, however, it came back into use. ",The furnace was built in 1837.
CS224-SS224-SIM-2,CS224,SS224,"It was built in 1837 and closed down ten years later, but during the American Civil War the furnace came into use again. ","The furnace was built in 1837.  Ten years later, it closed down.  During the American Civil War, however, it came back into use. "," Ten years later, it closed down."
CS224-SS224-SIM-3,CS224,SS224,"It was built in 1837 and closed down ten years later, but during the American Civil War the furnace came into use again. ","The furnace was built in 1837.  Ten years later, it closed down.  During the American Civil War, however, it came back into use. "," During the American Civil War, however, it came back into use."
CS225-SS225-SIM-1,CS225,SS225,"It was built in 1837 and closed down ten years later, but during the American Civil War the furnace came into use again. ","It was built in 1837.  Ten years later, it closed down.  During the American Civil War, the furnace was used again. ",It was built in 1837.
CS225-SS225-SIM-2,CS225,SS225,"It was built in 1837 and closed down ten years later, but during the American Civil War the furnace came into use again. ","It was built in 1837.  Ten years later, it closed down.  During the American Civil War, the furnace was used again. "," Ten years later, it closed down."
CS225-SS225-SIM-3,CS225,SS225,"It was built in 1837 and closed down ten years later, but during the American Civil War the furnace came into use again. ","It was built in 1837.  Ten years later, it closed down.  During the American Civil War, the furnace was used again. "," During the American Civil War, the furnace was used again."
CS226-SS226-SIM-1,CS226,SS226,"Stevens was Senate President four four terms, from 2009 to 2012 and led a bipartisan coalition of 10 Democrats and 6 Republicans. ",Stevens served four terms as Senate President from 2009 to 2012. He formed a bipartisan coalition of 10 Democrats and 6 Republicans. ,Stevens served four terms as Senate President from 2009 to 2012.
CS226-SS226-SIM-2,CS226,SS226,"Stevens was Senate President four four terms, from 2009 to 2012 and led a bipartisan coalition of 10 Democrats and 6 Republicans. ",Stevens served four terms as Senate President from 2009 to 2012. He formed a bipartisan coalition of 10 Democrats and 6 Republicans. ,He formed a bipartisan coalition of 10 Democrats and 6 Republicans.
CS227-SS227-SIM-1,CS227,SS227,"Both have ancient roots as storytelling and artistic devices, and most cultures have traditional fables with anthropomorphized animals as characters. ",Fables are stories with characters that have been given human qualities.  This form of storytelling and art has existed for a very long time and is present in many different societies. ,Fables are stories with characters that have been given human qualities.
CS227-SS227-SIM-2,CS227,SS227,"Both have ancient roots as storytelling and artistic devices, and most cultures have traditional fables with anthropomorphized animals as characters. ",Fables are stories with characters that have been given human qualities.  This form of storytelling and art has existed for a very long time and is present in many different societies. , This form of storytelling and art has existed for a very long time and is present in many different societies.
CS228-SS228-SIM-1,CS228,SS228,"Both have ancient roots as storytelling and artistic devices, and most cultures have traditional fables with anthropomorphized animals as characters. ",Both storytelling and art have roots in ancient times. Many cultures have stories with animals taking on human characteristics.  These stories are known as fables. ,Both storytelling and art have roots in ancient times.
CS228-SS228-SIM-2,CS228,SS228,"Both have ancient roots as storytelling and artistic devices, and most cultures have traditional fables with anthropomorphized animals as characters. ",Both storytelling and art have roots in ancient times. Many cultures have stories with animals taking on human characteristics.  These stories are known as fables. ,Many cultures have stories with animals taking on human characteristics.
CS228-SS228-SIM-3,CS228,SS228,"Both have ancient roots as storytelling and artistic devices, and most cultures have traditional fables with anthropomorphized animals as characters. ",Both storytelling and art have roots in ancient times. Many cultures have stories with animals taking on human characteristics.  These stories are known as fables. , These stories are known as fables.
CS229-SS229-SIM-1,CS229,SS229,"Both have ancient roots as storytelling and artistic devices, and most cultures have traditional fables with anthropomorphized animals as characters. ",Both storytelling and art have origins that go back many years.  Many cultures have traditional stories featuring animals with human-like qualities as the main characters. ,Both storytelling and art have origins that go back many years.
CS229-SS229-SIM-2,CS229,SS229,"Both have ancient roots as storytelling and artistic devices, and most cultures have traditional fables with anthropomorphized animals as characters. ",Both storytelling and art have origins that go back many years.  Many cultures have traditional stories featuring animals with human-like qualities as the main characters. , Many cultures have traditional stories featuring animals with human-like qualities as the main characters.
CS230-SS230-SIM-1,CS230,SS230,"So it was up to private individuals to provide priests, temples, sacrifices for other deities and it was for this purpose that many of the religious clubs were created. "," Private individuals had the responsibility to supply priests, temples and sacrifices for other gods.  To accomplish this, religious clubs were established. "," Private individuals had the responsibility to supply priests, temples and sacrifices for other gods."
CS230-SS230-SIM-2,CS230,SS230,"So it was up to private individuals to provide priests, temples, sacrifices for other deities and it was for this purpose that many of the religious clubs were created. "," Private individuals had the responsibility to supply priests, temples and sacrifices for other gods.  To accomplish this, religious clubs were established. "," To accomplish this, religious clubs were established."
CS231-SS231-SIM-1,CS231,SS231,"So it was up to private individuals to provide priests, temples, sacrifices for other deities and it was for this purpose that many of the religious clubs were created. ","Private individuals were responsible for providing priests, temples and sacrifices for other deities.  To fulfill this purpose, religious clubs were established. ","Private individuals were responsible for providing priests, temples and sacrifices for other deities."
CS231-SS231-SIM-2,CS231,SS231,"So it was up to private individuals to provide priests, temples, sacrifices for other deities and it was for this purpose that many of the religious clubs were created. ","Private individuals were responsible for providing priests, temples and sacrifices for other deities.  To fulfill this purpose, religious clubs were established. "," To fulfill this purpose, religious clubs were established."
CS232-SS232-SIM-1,CS232,SS232,"So it was up to private individuals to provide priests, temples, sacrifices for other deities and it was for this purpose that many of the religious clubs were created. ","It was the responsibility of individuals to provide religious services such as priests, temples, and sacrifices for other gods.  Therefore, religious clubs were formed for this purpose. ","It was the responsibility of individuals to provide religious services such as priests, temples, and sacrifices for other gods."
CS232-SS232-SIM-2,CS232,SS232,"So it was up to private individuals to provide priests, temples, sacrifices for other deities and it was for this purpose that many of the religious clubs were created. ","It was the responsibility of individuals to provide religious services such as priests, temples, and sacrifices for other gods.  Therefore, religious clubs were formed for this purpose. "," Therefore, religious clubs were formed for this purpose."
CS233-SS233-SIM-1,CS233,SS233,"He has won 48 events on the Japan Golf Tour, where he was the leading money winner in 1982, 1983, 1985 and 1986. ","He has won 48 tournaments on the Japan Golf Tour. In 1982, 1983, 1985, and 1986, he was the top money winner. ",He has won 48 tournaments on the Japan Golf Tour.
CS233-SS233-SIM-2,CS233,SS233,"He has won 48 events on the Japan Golf Tour, where he was the leading money winner in 1982, 1983, 1985 and 1986. ","He has won 48 tournaments on the Japan Golf Tour. In 1982, 1983, 1985, and 1986, he was the top money winner. ","In 1982, 1983, 1985, and 1986, he was the top money winner."
CS234-SS234-SIM-1,CS234,SS234,"He has won 48 events on the Japan Golf Tour, where he was the leading money winner in 1982, 1983, 1985 and 1986. ","He has won 48 events on the Japan Golf Tour.  In 1982, 1983, 1985 and 1986, he was the leading money winner. ",He has won 48 events on the Japan Golf Tour.
CS234-SS234-SIM-2,CS234,SS234,"He has won 48 events on the Japan Golf Tour, where he was the leading money winner in 1982, 1983, 1985 and 1986. ","He has won 48 events on the Japan Golf Tour.  In 1982, 1983, 1985 and 1986, he was the leading money winner. "," In 1982, 1983, 1985 and 1986, he was the leading money winner."
CS235-SS235-SIM-1,CS235,SS235,The Urchin Software Configuration Management system is an free and open source initiative to provide an enterprise scale solution to managing the configuration of many software applications running on many servers across an enterprise. ,The Urchin Software Configuration Management system is an open source initiative.  It aims to provide an enterprise-level solution for managing multiple software applications on various servers within a company.  This system is free of charge. ,The Urchin Software Configuration Management system is an open source initiative.
CS235-SS235-SIM-2,CS235,SS235,The Urchin Software Configuration Management system is an free and open source initiative to provide an enterprise scale solution to managing the configuration of many software applications running on many servers across an enterprise. ,The Urchin Software Configuration Management system is an open source initiative.  It aims to provide an enterprise-level solution for managing multiple software applications on various servers within a company.  This system is free of charge. , It aims to provide an enterprise-level solution for managing multiple software applications on various servers within a company.
CS235-SS235-SIM-3,CS235,SS235,The Urchin Software Configuration Management system is an free and open source initiative to provide an enterprise scale solution to managing the configuration of many software applications running on many servers across an enterprise. ,The Urchin Software Configuration Management system is an open source initiative.  It aims to provide an enterprise-level solution for managing multiple software applications on various servers within a company.  This system is free of charge. , This system is free of charge.
CS236-SS236-SIM-1,CS236,SS236,The Urchin Software Configuration Management system is an free and open source initiative to provide an enterprise scale solution to managing the configuration of many software applications running on many servers across an enterprise. , The Urchin Software Configuration Management system is a free and open source initiative.  It provides an enterprise scale solution for managing the configuration of many software applications across many servers in an enterprise. , The Urchin Software Configuration Management system is a free and open source initiative.
CS236-SS236-SIM-2,CS236,SS236,The Urchin Software Configuration Management system is an free and open source initiative to provide an enterprise scale solution to managing the configuration of many software applications running on many servers across an enterprise. , The Urchin Software Configuration Management system is a free and open source initiative.  It provides an enterprise scale solution for managing the configuration of many software applications across many servers in an enterprise. , It provides an enterprise scale solution for managing the configuration of many software applications across many servers in an enterprise.
CS237-SS237-SIM-1,CS237,SS237,"Unlike most other neurotransmitters that only transmit information from a presynaptic to a postsynaptic neuron, the small nitric oxide molecule can diffuse all over and can thereby act on several nearby neurons, even on those not connected by a synapse. ","Unlike other neurotransmitters, nitric oxide can diffuse throughout the brain.  It can act on multiple neurons that are not connected by a synapse. ","Unlike other neurotransmitters, nitric oxide can diffuse throughout the brain."
CS237-SS237-SIM-2,CS237,SS237,"Unlike most other neurotransmitters that only transmit information from a presynaptic to a postsynaptic neuron, the small nitric oxide molecule can diffuse all over and can thereby act on several nearby neurons, even on those not connected by a synapse. ","Unlike other neurotransmitters, nitric oxide can diffuse throughout the brain.  It can act on multiple neurons that are not connected by a synapse. ", It can act on multiple neurons that are not connected by a synapse.
CS238-SS238-SIM-1,CS238,SS238,"Unlike most other neurotransmitters that only transmit information from a presynaptic to a postsynaptic neuron, the small nitric oxide molecule can diffuse all over and can thereby act on several nearby neurons, even on those not connected by a synapse. ","Unlike many other neurotransmitters, nitric oxide is different, as it is able to transmit information across multiple neurons that are not connected by a synapse.  This small molecule is able to diffuse and affect numerous nearby neurons. ","Unlike many other neurotransmitters, nitric oxide is different, as it is able to transmit information across multiple neurons that are not connected by a synapse."
CS238-SS238-SIM-2,CS238,SS238,"Unlike most other neurotransmitters that only transmit information from a presynaptic to a postsynaptic neuron, the small nitric oxide molecule can diffuse all over and can thereby act on several nearby neurons, even on those not connected by a synapse. ","Unlike many other neurotransmitters, nitric oxide is different, as it is able to transmit information across multiple neurons that are not connected by a synapse.  This small molecule is able to diffuse and affect numerous nearby neurons. ", This small molecule is able to diffuse and affect numerous nearby neurons.
CS239-SS239-SIM-1,CS239,SS239,During latent infection a viral RNA transcript inhibits expression of the gene encoding ICP0 via an antisense RNA mechanism. ,"During latent infection, a viral RNA transcript stops the production of the ICP0 gene.  It does this by using an antisense RNA mechanism. ","During latent infection, a viral RNA transcript stops the production of the ICP0 gene."
CS239-SS239-SIM-2,CS239,SS239,During latent infection a viral RNA transcript inhibits expression of the gene encoding ICP0 via an antisense RNA mechanism. ,"During latent infection, a viral RNA transcript stops the production of the ICP0 gene.  It does this by using an antisense RNA mechanism. ", It does this by using an antisense RNA mechanism.
CS240-SS240-SIM-1,CS240,SS240,During latent infection a viral RNA transcript inhibits expression of the gene encoding ICP0 via an antisense RNA mechanism. ,"During latent infection, a piece of viral RNA stops the expression of the ICP0 gene.  It does this through an antisense RNA mechanism. ","During latent infection, a piece of viral RNA stops the expression of the ICP0 gene."
